2218
3877,1,2,0
3885,1,1,0
3887,1,1,0
3889,1,3,0
3891,1,0,1
3894,1,0,1
3896,1,2,1
3901,1,5,0
3905,1,1,6
3907,1,1,1
3910,1,2,2
3911,1,1,0
3912,1,1,0
3912,11999,0,0
3918,1,1,0
3919,1,1,1
3919,2357,0,0
3919,2486,0,0
3920,1,4,3
3922,1,16,21
3927,1,2,2
3928,1,2,0
3929,1,5,2
3930,1,0,3
3933,1,1,0
3941,1,1,1
3944,1,3,1
3945,1,2,16
3948,1,0,1
3949,1,8,8
3950,1,48,2
3952,1,4,0
3954,1,1,2
3955,1,2,5
3955,12000,0,0
3955,1226,0,0
3956,1,9,0
3957,1,4,3
3960,1,0,1
3962,1,0,5
3965,1,0,1
3970,1,24,7
3973,1,5,0
3974,1,1,0
3976,1,1,0
3980,1,1,0
3981,1,1,0
3984,1,1,4
3987,1,5,5
3989,1,1,0
3990,1,24,3
3996,1,1,1
3997,1,1,3
3997,11999,0,0
3997,11999,0,0
3999,1,1,0
4004,1,2,2
4005,1,2,0
4007,1,1,0
4008,1,1,6
4009,1,1,2
4019,1,15,16
4020,1,9,5
4026,1,1,0
4027,1,1,0
4028,1,1,0
4031,1,2,6
4032,1,1,0
4034,1,1,0
4034,12001,0,0
4036,1,2,0
4037,1,1,0
4042,1,0,1
4046,1,1,4
4051,1,4,3
4051,12002,0,0
4052,1,3,1
4054,1,1,0
4057,1,6,0
4057,1222,0,0
4058,1,1,0
4063,1,1,1
4064,1,0,1
4066,12003,0,0
4066,1,7,2
4066,12005,0,0
4066,12004,0,0
4067,1,5,7
4069,1,13,7
4071,1,47,89
4080,1,1,0
4082,1,0,3
4082,11999,0,0
4083,1,1,0
4089,1,3,1
4092,1,2,0
4093,1,0,1
4093,1226,0,0
4111,1,1,0
4114,1,0,6
4117,1205,0,0
4117,1,2,1
4118,12007,0,0
4118,12008,0,0
4118,1,1,1
4118,1222,0,0
4118,4117,0,0
4120,1,1,1
4126,1,2,0
4127,1,0,2
4127,12009,0,0
4128,1,1,0
4129,1,0,1
4129,12011,0,0
4129,12010,0,0
4130,1,2,0
4137,1,3,0
4138,1,1,0
4139,1,1,0
4139,4140,0,0
4140,1,2,7
4143,1,3,0
4146,1,1,0
4153,1,1,0
4153,12012,0,0
4156,1,0,13
4158,4276,0,0
4158,1,4,1
4158,1680,0,0
4158,4481,0,0
4159,1,1,0
4159,12013,0,0
4162,1,1,0
4163,1,10,9
4165,1,1,0
4168,1,2,1
4169,1,1,1
4177,1,29,34
4178,1,1,1
4181,1,8,13
4184,1,0,1
4184,12014,0,0
4189,1,1,0
4190,1,2,1
4193,1,3,1
4195,1,3,1
4197,1,1,0
4202,1,1,0
4206,1,3,7
4208,1,1,0
4214,1,1,0
4216,1,1,0
4218,1,1,0
4221,1,2,0
4222,1,0,1
4222,12015,0,0
4223,1,1,0
4225,1,1,1
4227,1,1,1
4228,1,2,0
4229,1,1,0
4236,1,1,1
4238,1,3,1
4239,1,1,1
4240,1,1,1
4245,1,1,0
4248,1,1,0
4249,1,0,1
4258,1,51,45
4260,1,1,0
4261,1,1,0
4266,1,1,0
4269,1,0,1
4269,11816,0,0
4271,1,1,0
4274,1,1,1
4276,1,7,7
4277,1,1,1
4278,1,1,0
4281,1,1,0
4282,1,1,4
4284,1,1,1
4290,1,1,0
4291,1,8,10
4300,1,0,2
4301,1,1,0
4306,1,0,1
4311,1,0,6
4313,1,2,3
4314,1,0,5
4315,11837,0,0
4315,1,2,0
4316,1,1,0
4318,1,1,1
4320,1,0,3
4321,1,6,5
4322,1,3,0
4326,1,1,0
4330,1,1,0
4334,1,0,1
4335,1,0,4
4335,12016,0,0
4335,1004,0,0
4337,1,1,0
4338,1,0,1
4344,1,0,1
4345,1,2,2
4347,1,1,0
4348,1,1,0
4351,1,1,1
4351,4352,0,0
4352,1,1,1
4354,1,1,1
4356,1,0,1
4357,1,1,0
4359,1,1,0
4360,1,1,0
4361,1,1,0
4363,1,1,0
4364,1,6,0
4370,1,2,0
4371,1,1,0
4373,1,1,0
4374,1,1,0
4375,1,1,0
4375,1218,0,0
4375,1218,0,0
4377,1,5,1
4380,1,2,1
4381,1,1,0
4387,1,1,0
4390,1,0,3
4392,1,1,0
4396,1,7,0
4400,1,1,2
4401,4400,0,0
4401,1,1,0
4402,1,1,0
4403,1,1,1
4404,1,0,3
4405,1,1,0
4408,1,14,6
4410,1,0,2
4417,1,1,0
4419,1,0,1
4419,12019,0,0
4422,1,1,1
4426,1,1,1
4432,1,3,1
4437,1,1,0
4438,1,0,1
4441,1,1,1
4442,1,0,1
4448,1,1,0
4449,1,1,1
4452,1,1,0
4460,1,1,0
4469,1,4,0
4474,1,0,1
4479,1,2,3
4480,1,5,6
4481,1,0,19
4484,1,1,1
4485,1,1,0
4487,1,1,0
4489,1,1,17
4490,1,0,1
4495,1,12,11
4497,1,2,0
4500,1,3,2
4502,1,1,0
4506,12020,0,0
4506,1,0,2
4507,1,4,1
4508,1,0,1
4509,1,1,0
4514,1,4,10
4515,1,3,1
4518,1,0,1
4518,4521,0,0
4518,12021,0,0
4521,1,1,1
4521,12021,0,0
4521,12022,0,0
4524,1,1,3
4527,1,8,2
4527,12023,0,0
4528,1,1,0
4529,1,1,1
4535,1,1,2
4538,1,1,4
4539,1,3,1
4540,1,2,0
4541,1,1,15
4543,1,0,1
4545,1,4,4
4550,1,0,1
4559,1,1,1
4565,1,1,0
4570,1,1,1
4571,1,0,2
4572,1,0,1
4573,1,7,8
4574,1,1,5
4576,1,1,0
4577,1,1,0
4579,1,3,0
4580,1,1,0
4584,1,2,2
4585,1,0,1
4585,12025,0,0
4587,1,2,5
4591,1,1,0
4592,1,3,8
4595,1,1,1
4597,1,1,0
4598,1,0,1
4599,12027,0,0
4599,1,1,0
4602,1,0,4
4606,1,2,0
4610,1,0,1
4610,4067,0,0
4610,12029,0,0
4611,1,3,0
4611,4610,0,0
4612,1,0,1
4612,12030,0,0
4614,1,51,21
4619,1,0,1
4622,1,1,0
4623,1,1,2
4627,1,2,0
4628,1,1,0
4628,11999,0,0
4630,1,1,0
4635,1,2,0
4638,1,1,0
4640,1,1,0
4642,1,17,2
4644,1,0,1
4647,1,1,0
4653,1,42,35
4655,1,9,9
4657,1,0,1
4661,1,1,0
4661,12031,0,0
4668,1,2,1
4669,1,1,0
4671,1,1,1
4672,1,1,1
4680,1,1,1
4682,1,42,149
4686,1,1,0
4688,1,0,1
4692,1,2,0
4693,1,1,0
4700,1,1,1
4705,1,1,0
4706,1,1,1
4709,1,0,1
4710,1,1,0
4712,1,38,111
4712,11869,0,0
4713,1,1,0
4713,769,0,0
4713,1730,0,0
4715,1,1,0
4716,1,1,0
4717,1,0,1
4719,1,1,0
4720,1,1,0
4722,1,0,1
4727,1,1,2
4728,1,1,0
4729,1,1,0
4730,1,4,2
4733,1,2,1
4738,1,0,1
4741,1,0,1
4745,1,1,0
4750,1,9,22
4754,1,1,0
4756,1,1,0
4757,1,0,1
4759,1,0,2
4769,12035,0,0
4769,12036,0,0
4769,1,1,0
4769,5026,0,0
4770,1,1,2
4770,4769,0,0
4773,1,1,0
4777,1,50,43
4787,1,0,3
4787,12039,0,0
4787,12038,0,0
4788,1,1,1
4789,1,1,0
4791,1,1,0
4796,1,9,6
4798,1,2,0
4802,1,1,0
4805,1,1,0
4805,4750,0,0
4805,4806,0,0
4806,1,19,20
4808,1,3,3
4812,1,0,1
4812,12037,0,0
4817,1,0,1
4821,1,0,3
4822,1,0,1
4826,1,1,0
4827,1,1,0
4832,1,5,9
4836,1,1,0
4837,1,3,0
4838,1,6,9
4839,1,18,35
4843,1,247,495
4850,1,1,1
4850,12043,0,0
4851,1,1,1
4854,1,1,2
4857,1,0,1
4859,1,2,1
4863,12040,0,0
4863,1,1,0
4863,5026,0,0
4863,12041,0,0
4870,1,0,1
4880,1,0,1
4887,1,0,1
4889,1,0,1
4896,1,3,6
4900,1,0,2
4901,12044,0,0
4901,1,1,2
4902,1,4,3
4902,11816,0,0
4903,1,1,1
4906,1,1,0
4907,1,5,1
4908,1,9,11
4909,1,1,0
4911,1,5,3
4913,1,2,0
4916,1,0,2
4926,1,0,2
4929,1,6,0
4932,1,2,0
4935,1,96,96
4936,1,4,0
4937,1,1,0
4938,1,2,5
4940,1,2,2
4944,1,13,20
4948,1,1,0
4951,1,1,0
4952,1,0,2
4962,1,2,3
4963,1,0,1
4964,1,1,0
4965,1,0,1
4965,1225,0,0
4965,712,0,0
4968,1,1,0
4968,12046,0,0
4969,1,0,4
4970,1,2,0
4972,1,21,19
4974,1,1,2
4974,12047,0,0
4975,1,42,7
4978,1,0,1
4982,1,1,0
4988,1,1,1
4989,1,6,8
4994,1,1,0
4996,1,1,0
5003,1,1,6
5004,1,0,1
5004,1218,0,0
5007,2809,0,0
5007,1,2,0
5010,12050,0,0
5010,1,2,13
5010,5019,0,0
5010,12049,0,0
5011,1,7,4
5011,5010,0,0
5015,1,3,1
5015,1218,0,0
5015,12051,0,0
5016,1,1,1
5016,12051,0,0
5016,5015,0,0
5017,1,1,1
5017,12052,0,0
5018,1,0,1
5018,5010,0,0
5018,5016,0,0
5019,1,16,4
5019,1218,0,0
5026,1,3,4
5026,1218,0,0
5026,12053,0,0
5027,1,0,13
5027,1218,0,0
5029,5004,0,0
5029,1,1,3
5030,5004,0,0
5030,1,15,6
5030,12054,0,0
5035,12040,0,0
5035,5004,0,0
5035,1,2,1
5035,1218,0,0
5035,5026,0,0
5036,1,1,0
5037,1,2,0
5037,12056,0,0
5037,12055,0,0
5038,1,1,0
5038,1218,0,0
5038,1218,0,0
5038,12057,0,0
5039,1,7,4
5039,1218,0,0
5039,12053,0,0
5045,1,1,0
5047,1,4,0
5048,1,35,37
5050,1,0,10
5053,1,1,0
5060,1,2,0
5075,1,1,3
5077,1,5,4
5078,1,0,1
5079,1,0,1
5080,1,0,1
5083,1,3,0
5088,1,5,2
5088,12058,0,0
5088,1797,0,0
5090,1,2,5
5092,1,0,1
5093,1,0,3
5095,1,0,2
5097,1,1,2
5102,1,1,2
5103,1,4,3
5104,1,0,1
5105,1,2,10
5110,1,0,5
5113,1,0,1
5116,12035,0,0
5116,1,1,1
5116,4769,0,0
5122,1,3,2
5123,1,1,1
5125,1,1,0
5130,1,1,1
5131,1,0,1
5132,1,0,1
5136,1,3,0
5138,1,0,0
5139,1,1,1
5142,1,0,1
5153,1,1,0
5156,1,1,0
5162,1,3,0
5162,11919,0,0
5165,1,7,9
5176,1,8,14
5178,12060,0,0
5178,1,1,0
5180,1,1,1
5181,1,7,1
5182,1,1,0
5188,1,1,0
5193,1,1,0
5195,1,1,2
5203,1,1,0
5204,1,1,0
5206,1,1,1
5210,1,1,0
5211,1,1,0
5212,1,0,1
5212,317,0,0
5212,12061,0,0
5213,1,1,0
5216,1,9,1
5219,1,1,0
5221,1,0,1
5226,1,3,0
5228,1,3,0
5229,1,4,1
5233,1,3,3
5233,12062,0,0
5233,12063,0,0
5234,1,0,1
5234,1730,0,0
5238,1,2,1
5238,5239,0,0
5239,1,7,18
5241,1,4,0
5241,12064,0,0
5242,4276,0,0
5242,11944,0,0
5242,12068,0,0
5242,1,2,5
5242,11884,0,0
5242,12069,0,0
5242,12065,0,0
5242,12066,0,0
5242,2486,0,0
5242,5090,0,0
5242,12067,0,0
5251,1,1,0
5253,1,1,0
5254,1,10,10
5255,1,3,1
5256,1,3,0
5258,1,1,0
5259,1,1,0
5261,1,2,0
5263,1,4,4
5266,1,1,0
5268,1,4,5
5272,1,0,1
5275,1,4,2
5278,1,0,1
5283,1,0,1
5291,1,6,4
5296,1,1,0
5298,1,1,0
5299,1,5,2
5305,1,1,0
5306,1,1,0
5307,11944,0,0
5307,1,0,1
5307,11943,0,0
5307,1218,0,0
5307,11945,0,0
5308,1,1,0
5309,1,0,1
5310,1,1,0
